lat,long,image,image_thumb,category,created_at,uuid
12.871052777777779,77.59355833333333,https://ik.imagekit.io/blrpotholes/1752384922794-4crb7hyjou5jpeg_KM-TqyGw8L,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384922794-4crb7hyjou5jpeg_KM-TqyGw8L,2,2025-07-13T05:35:25.671Z,20b75790-36c0-45a8-ba28-06677c4e0492
12.876513888888889,77.59542777777777,https://ik.imagekit.io/blrpotholes/1752384922386-k13aitdrr1tjpeg_3i9AFyjJu,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384922386-k13aitdrr1tjpeg_3i9AFyjJu,2,2025-07-13T05:35:25.791Z,04535b95-d318-4dd8-84be-2ba0a7b12d70
12.870819444444445,77.593475,https://ik.imagekit.io/blrpotholes/1752384922386-i2zqf6i020gjpeg_gWyMBAdV5,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384922386-i2zqf6i020gjpeg_gWyMBAdV5,2,2025-07-13T05:35:25.679Z,9c6cc03e-9222-46ed-b877-fcc3ebc2843e
12.906175000000001,77.60163888888889,https://ik.imagekit.io/blrpotholes/1752384670466-x0a0axwoe4jpeg_37GG7tR4TQ,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384670466-x0a0axwoe4jpeg_37GG7tR4TQ,1,2025-07-13T05:31:13.518Z,9c140373-193e-4a6e-aab3-19aa149cf919
12.911833333333334,77.60005277777778,https://ik.imagekit.io/blrpotholes/1752384670470-ah3pnmwy7f8jpeg_lHmo8ZZ4h0,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384670470-ah3pnmwy7f8jpeg_lHmo8ZZ4h0,2,2025-07-13T05:31:13.474Z,fabebc84-e445-4845-82cb-3597800a08fc
12.907786111111111,77.60055555555554,https://ik.imagekit.io/blrpotholes/1752384670469-4px3x14cwldjpeg_JGJNOajc_u,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384670469-4px3x14cwldjpeg_JGJNOajc_u,1,2025-07-13T05:31:13.496Z,b6f37040-078a-4d9f-8b7c-82b519cf8f38
12.907388888888889,77.60079166666667,https://ik.imagekit.io/blrpotholes/1752384670759-ew2lf4qbbpjpeg_uNz1eLI4W0,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384670759-ew2lf4qbbpjpeg_uNz1eLI4W0,0,2025-07-13T05:31:13.469Z,6fe034f0-922b-42d7-9aca-2ca011dd91c5
12.907113888888889,77.60098333333333,https://ik.imagekit.io/blrpotholes/1752384670467-ir9rzdvdmupjpeg_fGle_XxRxh,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384670467-ir9rzdvdmupjpeg_fGle_XxRxh,2,2025-07-13T05:31:13.441Z,2f1cc9c4-4ee3-4e5e-b75a-b3ea432fc6c3
12.907602777777779,77.60063055555555,https://ik.imagekit.io/blrpotholes/1752384670467-dlh7qgj80w4jpeg_2Z1k5VuegH,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384670467-dlh7qgj80w4jpeg_2Z1k5VuegH,2,2025-07-13T05:31:13.463Z,f3d65194-c1bf-4d94-be6d-2a3f346cea90
12.906291666666666,77.60156388888889,https://ik.imagekit.io/blrpotholes/1752384670860-cf8vkxeod7ejpeg_gvacsY0VVP,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384670860-cf8vkxeod7ejpeg_gvacsY0VVP,1,2025-07-13T05:31:13.447Z,deb498cb-d3e2-4559-9d1b-8e005804cfe2
12.906986111111111,77.60108888888888,https://ik.imagekit.io/blrpotholes/1752384670469-ft4dtzhnl7ajpeg_bsQJ4baqS,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384670469-ft4dtzhnl7ajpeg_bsQJ4baqS,0,2025-07-13T05:31:13.416Z,e2f20eeb-e29d-48e0-bc3e-11e13ac4a250
12.91315,77.60000555555555,https://ik.imagekit.io/blrpotholes/1752384670468-30jjcy0rqinjpeg_mtrlSK7eg,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384670468-30jjcy0rqinjpeg_mtrlSK7eg,3,2025-07-13T05:31:13.127Z,c3cea604-86ce-4bd8-b73f-dce5ed82dc5b
12.906102777777779,77.6017,https://ik.imagekit.io/blrpotholes/1752384592372-8n09fpfiy8wjpeg_ljzK7IktdU,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384592372-8n09fpfiy8wjpeg_ljzK7IktdU,2,2025-07-13T05:29:55.253Z,12269c9a-3d93-4ebf-888b-038263942fc3
12.902897222222222,77.60144166666666,https://ik.imagekit.io/blrpotholes/1752384591989-43o00g9qpsqjpeg_lX3BItnYZ9,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384591989-43o00g9qpsqjpeg_lX3BItnYZ9,0,2025-07-13T05:29:55.178Z,956ee8d0-1a57-483c-b77a-67af0381c47f
12.905575,77.60192777777777,https://ik.imagekit.io/blrpotholes/1752384591990-3brbic9i8pxjpeg_OXIsHCdiul,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384591990-3brbic9i8pxjpeg_OXIsHCdiul,1,2025-07-13T05:29:55.199Z,f296f3d4-81b7-4900-a650-e3770dea8b63
12.902941666666667,77.60144722222222,https://ik.imagekit.io/blrpotholes/1752384591986-w5v3ypk30pjpeg_cvPRWZLi9W,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384591986-w5v3ypk30pjpeg_cvPRWZLi9W,3,2025-07-13T05:29:55.164Z,34fcfc60-a060-48c8-ae37-893edf2749e8
12.904586111111112,77.60183611111111,https://ik.imagekit.io/blrpotholes/1752384591987-n7bs1rscvvgjpeg_Xt_fHkz_r,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384591987-n7bs1rscvvgjpeg_Xt_fHkz_r,2,2025-07-13T05:29:55.188Z,348e46ca-1902-4feb-92b2-d32fa46ec604
12.903411111111112,77.60157777777778,https://ik.imagekit.io/blrpotholes/1752384592274-tf3cnnaherijpeg_mn9x4h0E6,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384592274-tf3cnnaherijpeg_mn9x4h0E6,2,2025-07-13T05:29:55.142Z,e01298d2-5d0e-4430-b948-7efc046288de
12.904444444444445,77.60181388888888,https://ik.imagekit.io/blrpotholes/1752384591988-eogcxmnwpa7jpeg_dzWn65FEU,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384591988-eogcxmnwpa7jpeg_dzWn65FEU,1,2025-07-13T05:29:55.167Z,b58651ef-d1ad-427a-8de5-92f210189c60
12.902838888888889,77.60141666666667,https://ik.imagekit.io/blrpotholes/1752384591986-omfg973zdpjpeg_unh8FQsdfP,https://ik.imagekit.io/blrpotholes/tr:n-ik_ml_thumbnail/1752384591986-omfg973zdpjpeg_unh8FQsdfP,1,2025-07-13T05:29:54.821Z,24bf97b5-260e-4f46-b569-bc7c474211b3
